,FROM-ID,TO-ID,DISTANCE,lat_from,long_from,lat_to,long_to
190,5042691be4b055ecd356a70e,4ea9bbd302d52c460a8980d5,0.016148252,24.78703715,46.66046551,24.79534398,46.6558928
191,4d9d743a83f36ea82234b894,4d4be007f523a143698f6f9d,0.126767209,24.74310921,46.6803216,24.74306883,46.6790671
192,4d9d743a83f36ea82234b894,4d4be007f523a143698f6f9d,0.126767209,24.74310921,46.6803216,24.74208446,46.68056684
193,516df5b9f31cd0ea72e739cb,4fd073eae4b03518ead765e2,0.010665237,24.73907201,46.68262317,24.74003804,46.68213738
194,516df5b9f31cd0ea72e739cb,4fd073eae4b03518ead765e2,0.010665237,24.73907201,46.68262317,24.74001061,46.68223858
195,516df5b9f31cd0ea72e739cb,4fd073eae4b03518ead765e2,0.010665237,24.73907201,46.68262317,24.74012754,46.68210983
196,516df5b9f31cd0ea72e739cb,4fd073eae4b03518ead765e2,0.010665237,24.73907201,46.68262317,24.736669,46.68378815
197,4c9b53239c663704381060fd,50013226e4b025b2580c51aa,0.13116305,24.74201595,46.68059043,24.74317947,46.68027444
198,509699e9e4b0e52fa47b9ed0,4e88ab018b81affddc4d1f91,0.084085536,24.73158235,46.69740669,24.73228367,46.69709532
199,4dd69987b0fb8af38070e940,4ecfd1a06c2510ace0371373,0.02565611,24.66012502,46.78289601,24.65997593,46.78308978
200,4dd69987b0fb8af38070e940,4ecfd1a06c2510ace0371373,0.02565611,24.65944826,46.78394517,24.65997593,46.78308978
201,4dd69987b0fb8af38070e940,4ecfd1a06c2510ace0371373,0.02565611,24.66007294,46.78375141,24.65997593,46.78308978
202,4e8db67782319c780c61818b,502d7916e4b0648636b82c30,0.019509616,24.73049903,46.67160206,24.730431,46.671424
203,4e8db67782319c780c61818b,502d7916e4b0648636b82c30,0.019509616,24.73049903,46.67160206,24.73056174,46.67179067
204,4f05abfab8f7dcbb400bac99,4c798fc193ef236aa517b00f,0.455728519,24.71813208,46.65852795,24.7355176,46.64836995
